enrollmentId,userId,courseId,enrolledAt,progress,completed,totalCount,completedCount,isQuizTaken,isParticipated,isFeedback
J0BcG25b,257,2,2024-10-07T15:07:42.875033,99,False,7,1,False,True,True
w7fb2IoL,277,15,2024-10-07T15:07:42.875033,54,False,12,9,True,False,False
1Oo33R4i,89,5,2024-10-07T15:07:42.875033,4,False,9,8,True,True,False
0dLy0OYu,288,6,2024-10-07T15:07:42.875033,38,False,6,1,False,True,False
jXZzXZN5,172,8,2024-10-07T15:07:42.875033,5,False,20,6,False,False,False
QhA5ghCm,38,10,2024-10-07T15:07:42.875033,100,True,17,17,True,False,True
aT5oUQh6,270,13,2024-10-07T15:07:42.875033,34,False,6,3,True,True,False
1hSD6Uek,150,10,2024-10-07T15:07:42.875033,84,False,20,18,True,False,False
z3yuOpyw,47,16,2024-10-07T15:07:42.875033,52,False,11,5,False,False,True
iLGpgBoG,81,14,2024-10-07T15:07:42.875033,40,False,11,8,False,False,False
nwt63sDg,211,20,2024-10-07T15:07:42.875033,28,False,10,9,True,False,False
jqYpB2RG,291,3,2024-10-07T15:07:42.875033,32,False,14,12,True,False,False
qH6LaXDA,92,10,2024-10-07T15:07:42.875033,94,False,5,1,True,False,False
LgjkHYHC,81,19,2024-10-07T15:07:42.875033,91,False,20,7,True,False,False
gv7m1sZz,267,10,2024-10-07T15:07:42.875033,10,False,19,10,False,True,True
l4iSzEu8,286,9,2024-10-07T15:07:42.875033,74,False,5,4,False,True,True
Onj72yzC,126,12,2024-10-07T15:07:42.875033,55,False,9,8,False,True,True
HPmhvd4a,296,14,2024-10-07T15:07:42.876033,18,False,18,1,True,True,True
Wo9V2lls,278,7,2024-10-07T15:07:42.876033,72,False,8,1,True,True,True
mb6JXhSc,193,1,2024-10-07T15:07:42.876033,35,False,14,9,True,True,True
409170ip,67,6,2024-10-07T15:07:42.876033,38,False,11,10,True,True,False
V31HJzKI,51,10,2024-10-07T15:07:42.876033,4,False,10,6,True,True,True
a3z4SXTp,60,18,2024-10-07T15:07:42.876033,64,False,18,11,False,False,True
ZtAg1RmP,245,6,2024-10-07T15:07:42.876033,89,False,13,1,True,False,True
PDpCBfVI,154,17,2024-10-07T15:07:42.876033,66,False,18,5,True,True,False
iRZwjViY,155,14,2024-10-07T15:07:42.876033,12,False,14,1,False,False,True
O3S9hrK8,150,4,2024-10-07T15:07:42.876033,76,False,6,0,True,False,True
P12oDS1f,66,7,2024-10-07T15:07:42.876033,11,False,7,2,False,True,False
zeegg0bS,65,5,2024-10-07T15:07:42.876033,45,False,15,12,True,True,True
2asPkcox,115,2,2024-10-07T15:07:42.876033,74,False,11,0,True,True,False
ZGQjkZ01,147,13,2024-10-07T15:07:42.876033,64,False,16,7,True,False,False
3jlrUwJx,95,11,2024-10-07T15:07:42.876033,60,False,19,16,True,True,True
nSXSGxBw,63,20,2024-10-07T15:07:42.876033,30,False,5,4,False,True,True
73HElDNa,84,19,2024-10-07T15:07:42.876033,50,False,19,5,False,False,True
azANxbiq,87,1,2024-10-07T15:07:42.876033,45,False,6,5,True,False,True
FHsAAjZ2,206,16,2024-10-07T15:07:42.876033,76,False,12,6,False,True,False
o3YfiHyu,202,12,2024-10-07T15:07:42.876033,77,False,17,15,True,False,False
bFl8UDBv,100,14,2024-10-07T15:07:42.876033,58,False,19,5,True,False,False
0DwrqrVW,42,4,2024-10-07T15:07:42.876033,67,False,5,3,False,False,True
VFIv29QV,137,5,2024-10-07T15:07:42.877033,73,False,15,13,False,False,True
AKg5achd,124,8,2024-10-07T15:07:42.877033,80,False,19,15,False,True,True
FNWM6eOu,187,18,2024-10-07T15:07:42.877033,7,False,7,1,False,False,False
bt5W6kmC,261,9,2024-10-07T15:07:42.877033,17,False,15,0,True,False,True
pYO3uknT,71,18,2024-10-07T15:07:42.877033,81,False,15,6,True,True,True
HTxHIVWH,89,3,2024-10-07T15:07:42.877033,53,False,10,3,True,True,False
M9GHqLRZ,40,11,2024-10-07T15:07:42.877033,84,False,11,8,False,False,True
BLZHLQqI,185,10,2024-10-07T15:07:42.877033,74,False,10,8,False,True,False
VanB7SoK,58,6,2024-10-07T15:07:42.877033,26,False,11,2,False,False,False
9SjhFFEM,153,13,2024-10-07T15:07:42.877033,66,False,8,6,False,True,False
W7zhKXuf,48,3,2024-10-07T15:07:42.877033,32,False,5,1,True,True,True
trpo3w0D,5,8,2024-10-07T15:07:42.877033,84,False,15,10,True,False,False
U7YgIpyb,58,1,2024-10-07T15:07:42.877033,100,True,17,17,False,True,True
uo6gpHrw,35,18,2024-10-07T15:07:42.877033,59,False,17,0,False,True,False
naaphtDF,138,4,2024-10-07T15:07:42.877033,21,False,6,3,False,True,True
w8x25JrK,281,15,2024-10-07T15:07:42.877033,58,False,6,0,False,True,True
3Lign9kL,221,7,2024-10-07T15:07:42.877033,13,False,15,4,True,True,False
85rYKDFk,28,8,2024-10-07T15:07:42.877033,73,False,11,5,False,False,False
hFzVe2JU,47,20,2024-10-07T15:07:42.877033,36,False,18,13,False,False,False
jgAFGUsh,127,20,2024-10-07T15:07:42.877033,8,False,11,0,True,True,True
pcugq0io,218,2,2024-10-07T15:07:42.877033,83,False,14,6,False,False,True
uGOrLdDe,20,10,2024-10-07T15:07:42.877033,29,False,19,5,False,False,True
BQCApdcs,85,14,2024-10-07T15:07:42.877033,20,False,9,4,False,False,True
CgI3GgLU,21,4,2024-10-07T15:07:42.877033,52,False,8,2,True,False,False
IetgYiez,296,15,2024-10-07T15:07:42.877033,57,False,17,12,False,True,False
Ip65Nrr9,286,10,2024-10-07T15:07:42.877033,57,False,8,0,True,True,False
5dvWkxx7,2,9,2024-10-07T15:07:42.877033,25,False,10,4,True,False,False
vHmUMUNC,241,16,2024-10-07T15:07:42.878033,19,False,18,6,True,False,False
6rRyvwCS,154,18,2024-10-07T15:07:42.878033,14,False,13,9,True,False,True
mvcRvUE8,190,2,2024-10-07T15:07:42.878033,17,False,9,4,True,False,True
3YH0d3dW,125,3,2024-10-07T15:07:42.878033,15,False,18,14,True,True,True
KEXCL4Tp,38,1,2024-10-07T15:07:42.878033,20,False,10,0,False,True,False
ybRehtiQ,18,9,2024-10-07T15:07:42.878033,75,False,18,8,False,True,True
7vxt3MaG,118,11,2024-10-07T15:07:42.878033,49,False,18,3,False,False,False
eijIxxU3,106,7,2024-10-07T15:07:42.878033,94,False,11,4,False,False,False
xERTupTG,167,1,2024-10-07T15:07:42.878033,33,False,15,5,False,False,True
AQaodH0w,297,9,2024-10-07T15:07:42.878033,62,False,15,8,False,True,True
Vu3ffc1W,205,10,2024-10-07T15:07:42.878033,62,False,10,9,True,False,False
6FjUEHXU,276,20,2024-10-07T15:07:42.878033,47,False,20,5,True,True,False
SkzRmU4w,90,2,2024-10-07T15:07:42.878033,89,False,12,9,False,False,False
pz1cmzPC,277,12,2024-10-07T15:07:42.878033,5,False,20,3,True,True,True
zQRfGrYN,259,20,2024-10-07T15:07:42.878033,29,False,8,0,True,True,False
KQOe1PIt,172,10,2024-10-07T15:07:42.878033,35,False,12,3,False,False,False
tpxMjLlf,31,8,2024-10-07T15:07:42.878033,91,False,15,5,False,False,False
9y2LXi51,261,1,2024-10-07T15:07:42.878033,22,False,18,10,False,False,True
DmGzvh9W,234,5,2024-10-07T15:07:42.878033,3,False,18,4,False,False,False
W8e9FNQD,55,3,2024-10-07T15:07:42.878033,84,False,12,1,False,True,False
hihB3Mno,177,16,2024-10-07T15:07:42.879033,45,False,9,2,False,True,True
oGcWIF1l,150,16,2024-10-07T15:07:42.879033,19,False,17,10,False,False,True
BL4RBjwV,213,1,2024-10-07T15:07:42.879033,57,False,11,4,True,False,True
0xQKnZSU,100,18,2024-10-07T15:07:42.879033,7,False,10,1,True,False,True
BH9FV7AK,143,9,2024-10-07T15:07:42.879033,55,False,9,4,True,False,True
9VT7I8zO,147,16,2024-10-07T15:07:42.879033,85,False,8,5,False,False,False
mXK5ZeTv,123,10,2024-10-07T15:07:42.879033,4,False,12,5,True,True,True
z7Ex66rv,107,5,2024-10-07T15:07:42.879033,54,False,16,14,False,True,True
tTUFlMIt,110,10,2024-10-07T15:07:42.879033,75,False,14,13,False,True,True
pPzj3Jy1,257,7,2024-10-07T15:07:42.879033,35,False,15,1,False,False,False
CZdew13u,284,9,2024-10-07T15:07:42.879033,1,False,17,3,False,True,False
Li3YaIdK,56,15,2024-10-07T15:07:42.879033,50,False,20,7,True,True,False
iFq38xpj,66,13,2024-10-07T15:07:42.879033,13,False,20,19,True,False,False
ficfnHS9,222,18,2024-10-07T15:07:42.879033,27,False,15,8,False,True,True
OmoIuGnr,54,2,2024-10-07T15:07:42.879033,29,False,14,13,True,True,True
rvycwIjG,31,4,2024-10-07T15:07:42.879033,26,False,16,7,True,True,True
JthdbYlu,68,10,2024-10-07T15:07:42.879033,27,False,9,6,True,False,True
K8C6rJPP,1,5,2024-10-07T15:07:42.879033,6,False,19,11,True,True,False
tatbpLyK,74,20,2024-10-07T15:07:42.879033,24,False,7,5,True,True,False
z6r0Wbe1,113,1,2024-10-07T15:07:42.879033,6,False,12,11,True,True,True
mfJIcRqA,86,10,2024-10-07T15:07:42.879033,53,False,18,17,False,False,True
xzG6hz9y,221,13,2024-10-07T15:07:42.880033,37,False,6,4,True,False,False
LccvSPOJ,174,20,2024-10-07T15:07:42.880033,11,False,5,3,True,True,True
HgqWqqyc,239,18,2024-10-07T15:07:42.880033,56,False,17,1,False,True,True
on9kSr4Z,268,20,2024-10-07T15:07:42.880033,23,False,19,4,True,False,True
SOLQMmw1,233,18,2024-10-07T15:07:42.880033,34,False,14,10,True,True,False
1xuBOZYf,232,1,2024-10-07T15:07:42.880033,7,False,19,15,True,False,False
FBIkCKtD,259,12,2024-10-07T15:07:42.880033,38,False,17,7,False,True,False
Cb0RV7d7,238,3,2024-10-07T15:07:42.880033,22,False,10,3,False,True,False
e7xcpL68,207,3,2024-10-07T15:07:42.880033,0,False,17,1,True,False,True
KKCY3aOX,166,6,2024-10-07T15:07:42.880033,52,False,20,12,False,True,False
IdprLsNJ,262,19,2024-10-07T15:07:42.880033,83,False,20,11,False,False,True
LahRr56m,210,20,2024-10-07T15:07:42.880033,25,False,5,4,True,False,True
l9VSRe6D,235,8,2024-10-07T15:07:42.880033,41,False,12,2,False,False,True
uETEu6dK,76,7,2024-10-07T15:07:42.880033,29,False,16,12,True,False,True
KM7q2wB8,139,9,2024-10-07T15:07:42.880033,58,False,12,10,False,True,False
ko8iNQt4,96,18,2024-10-07T15:07:42.880033,76,False,20,11,False,True,True
gvsFO46n,204,15,2024-10-07T15:07:42.880033,99,False,14,10,True,False,False
u6t1ve49,221,3,2024-10-07T15:07:42.880033,43,False,9,0,True,False,True
1ZvAm390,113,5,2024-10-07T15:07:42.880033,1,False,7,1,True,False,False
J6XW6nKE,229,3,2024-10-07T15:07:42.880033,2,False,16,9,True,True,False
iGnvqly4,26,1,2024-10-07T15:07:42.880033,30,False,14,5,False,True,False
zFbbkG2s,259,9,2024-10-07T15:07:42.881033,65,False,17,1,True,True,True
0RNYojDU,157,12,2024-10-07T15:07:42.881033,26,False,5,1,False,True,True
c3o5PHzZ,200,17,2024-10-07T15:07:42.881033,3,False,6,1,False,True,False
Pmm9KMod,296,2,2024-10-07T15:07:42.881033,43,False,9,0,False,True,True
QnHVSD72,289,1,2024-10-07T15:07:42.881033,97,False,20,2,True,False,False
uzgWI6A0,292,18,2024-10-07T15:07:42.881033,58,False,14,0,False,False,False
WYFWPouo,42,17,2024-10-07T15:07:42.881033,78,False,6,1,True,True,True
z22utk5F,3,19,2024-10-07T15:07:42.881033,66,False,14,6,False,False,True
a2lYl4nM,274,18,2024-10-07T15:07:42.881033,1,False,9,8,False,True,True
CZLvVvdj,141,7,2024-10-07T15:07:42.881033,15,False,8,0,False,True,True
SOiswBtk,205,18,2024-10-07T15:07:42.881033,56,False,14,0,False,False,True
Q7DUqcog,10,20,2024-10-07T15:07:42.881033,93,False,11,2,False,False,False
TuUmqNi9,88,3,2024-10-07T15:07:42.881033,75,False,20,18,False,False,False
pioB64xu,277,16,2024-10-07T15:07:42.881033,61,False,12,3,True,True,False
GSff0DkH,206,11,2024-10-07T15:07:42.881033,25,False,13,7,False,False,True
q5MSpW8T,130,18,2024-10-07T15:07:42.881033,47,False,14,5,False,False,True
8er81DcZ,269,18,2024-10-07T15:07:42.881033,24,False,7,4,False,True,False
DVoX3oNs,41,9,2024-10-07T15:07:42.881033,90,False,12,7,True,False,False
jsCZ5PhC,174,18,2024-10-07T15:07:42.881033,32,False,9,4,True,True,True
LsrnCEOv,202,11,2024-10-07T15:07:42.882033,100,True,17,17,False,True,True
qaN7exUa,103,5,2024-10-07T15:07:42.882033,88,False,9,1,False,True,True
1shiQpDJ,149,13,2024-10-07T15:07:42.882033,23,False,9,5,True,False,True
DdAaV3GR,182,5,2024-10-07T15:07:42.882033,81,False,5,3,False,False,True
Dy7Fp1Aq,239,20,2024-10-07T15:07:42.882033,23,False,9,2,True,False,True
FVwi5PMe,276,8,2024-10-07T15:07:42.882033,64,False,19,9,False,True,True
pZHlXTeN,156,3,2024-10-07T15:07:42.882033,82,False,6,5,True,False,True
PDg6s1yD,119,16,2024-10-07T15:07:42.882033,34,False,17,9,True,False,True
ydwsDah4,108,8,2024-10-07T15:07:42.882033,7,False,17,11,False,False,False
5PDOfsho,147,12,2024-10-07T15:07:42.882033,74,False,18,7,False,False,True
I9StGn2O,277,8,2024-10-07T15:07:42.882033,69,False,18,4,True,False,True
Ix7u7jAa,239,10,2024-10-07T15:07:42.882033,43,False,17,5,True,True,False
VQwvQFZX,104,15,2024-10-07T15:07:42.882033,24,False,7,2,True,True,False
sHRpJTAx,173,20,2024-10-07T15:07:42.882033,86,False,10,2,True,False,False
63VTsfzI,238,12,2024-10-07T15:07:42.882033,60,False,9,6,True,False,True
DMSLecfP,146,9,2024-10-07T15:07:42.882033,2,False,19,17,True,True,False
4XyqumoA,140,20,2024-10-07T15:07:42.882033,94,False,18,1,False,True,True
ACHlgB4l,43,5,2024-10-07T15:07:42.882033,6,False,8,2,True,True,False
MoFMgcGE,223,9,2024-10-07T15:07:42.883033,100,True,20,20,False,True,True
AwVikgem,203,16,2024-10-07T15:07:42.883033,71,False,9,6,True,False,True
MhFAFLHR,244,3,2024-10-07T15:07:42.883033,23,False,20,15,False,False,True
CowWqhlZ,218,16,2024-10-07T15:07:42.883033,86,False,5,2,True,True,False
hmjxim0L,222,15,2024-10-07T15:07:42.883033,59,False,6,1,True,True,False
poELLTX9,116,15,2024-10-07T15:07:42.883033,25,False,17,3,False,False,False
Gg3KQLbW,216,16,2024-10-07T15:07:42.883033,73,False,15,0,True,False,True
nNSAJT3r,60,14,2024-10-07T15:07:42.883033,32,False,19,9,False,False,False
6cTPqVP1,176,18,2024-10-07T15:07:42.883033,43,False,16,7,True,False,False
HcJjXxF5,279,14,2024-10-07T15:07:42.883033,43,False,9,5,False,False,False
VAYPytWN,259,5,2024-10-07T15:07:42.883033,67,False,11,7,False,False,False
HgHtFEoB,208,14,2024-10-07T15:07:42.883033,7,False,9,8,True,False,True
uYZf0mnv,66,16,2024-10-07T15:07:42.883033,33,False,20,16,False,False,False
DaLjzTnf,214,8,2024-10-07T15:07:42.883033,57,False,19,0,False,False,True
ulshDq0F,180,10,2024-10-07T15:07:42.883033,86,False,16,10,False,False,False
3lINpc35,185,14,2024-10-07T15:07:42.883033,36,False,20,18,False,False,True
2s1Z6OnG,139,11,2024-10-07T15:07:42.883033,27,False,16,15,True,True,True
VEKvIJe1,65,7,2024-10-07T15:07:42.883033,67,False,19,4,True,True,False
M3rPGAHW,41,19,2024-10-07T15:07:42.883033,67,False,15,12,False,False,False
fqBNm4uG,10,10,2024-10-07T15:07:42.883033,94,False,20,17,False,False,True
yuvnNQ6u,214,6,2024-10-07T15:07:42.883033,70,False,8,1,False,True,True
lE4Dgh8s,252,20,2024-10-07T15:07:42.884033,13,False,15,4,False,True,True
7dnufPup,295,11,2024-10-07T15:07:42.884033,80,False,6,3,True,False,False
P2L03yx0,164,10,2024-10-07T15:07:42.884033,78,False,9,6,True,False,False
FrcNWK1C,163,4,2024-10-07T15:07:42.884033,37,False,12,8,True,False,True
ZsamCXp1,22,12,2024-10-07T15:07:42.884033,44,False,8,0,False,False,False
22NGRjTK,96,13,2024-10-07T15:07:42.884033,55,False,8,7,False,False,False
shG8Q8zG,71,3,2024-10-07T15:07:42.884033,83,False,17,15,False,False,True
kH3BC8bD,79,17,2024-10-07T15:07:42.884033,50,False,7,5,False,False,False
BDpKzMy0,6,15,2024-10-07T15:07:42.884033,1,False,6,2,True,False,False
8SW41zqW,109,11,2024-10-07T15:07:42.884033,77,False,9,2,False,False,False
0SkbVzX9,122,11,2024-10-07T15:07:42.884033,38,False,9,8,True,True,False
wDj8KsvU,155,5,2024-10-07T15:07:42.884033,9,False,18,9,False,True,False
HnLXsfin,205,11,2024-10-07T15:07:42.884033,7,False,7,3,True,False,True
WNPPM03L,183,11,2024-10-07T15:07:42.884033,84,False,20,19,False,True,False
FjvMeY5F,82,20,2024-10-07T15:07:42.884033,84,False,6,0,True,False,False
kOmEUek2,99,13,2024-10-07T15:07:42.884033,91,False,5,1,False,True,True
HYHcBjXR,256,8,2024-10-07T15:07:42.884033,16,False,13,4,True,True,False
QTlvztw6,66,5,2024-10-07T15:07:42.884033,30,False,19,18,True,False,True
rQqmlYvv,58,16,2024-10-07T15:07:42.884033,60,False,14,8,False,True,False
z92aonS3,56,9,2024-10-07T15:07:42.884033,52,False,6,3,True,False,False
5Y2xs2Yo,68,7,2024-10-07T15:07:42.884033,70,False,18,15,False,False,False
RKsA0P19,161,6,2024-10-07T15:07:42.884033,15,False,11,7,True,True,False
4EAIsG6c,296,8,2024-10-07T15:07:42.884033,57,False,20,1,False,False,True
H4kEKmJF,261,20,2024-10-07T15:07:42.884033,1,False,14,3,True,False,True
FY5jLGQ7,84,12,2024-10-07T15:07:42.885033,61,False,16,12,False,False,True
YhkZkBF3,49,10,2024-10-07T15:07:42.885033,22,False,7,3,False,False,True
3xrgZ0rT,115,17,2024-10-07T15:07:42.885033,71,False,20,10,True,True,False
cHFZdCzI,252,13,2024-10-07T15:07:42.885033,78,False,5,3,False,True,True
0IBTgQfM,108,11,2024-10-07T15:07:42.885033,37,False,10,2,False,True,True
RKrJ1wWL,19,17,2024-10-07T15:07:42.885033,28,False,18,7,False,True,False
aqfPW1GR,151,16,2024-10-07T15:07:42.885033,88,False,20,11,True,True,True
iCBX9LYY,54,12,2024-10-07T15:07:42.885033,71,False,13,7,False,False,False
GHheya6F,238,19,2024-10-07T15:07:42.885033,60,False,13,8,True,True,False
Uf89RSEm,56,18,2024-10-07T15:07:42.885033,15,False,13,6,False,False,False
FH3PYUHN,216,19,2024-10-07T15:07:42.885033,100,True,13,13,False,False,False
FWXXxUSi,256,6,2024-10-07T15:07:42.885033,46,False,15,9,False,True,True
r11Q4xd5,272,13,2024-10-07T15:07:42.885033,46,False,7,3,True,True,False
U2wefqWJ,23,14,2024-10-07T15:07:42.885033,71,False,20,16,False,False,False
dZpjDvOS,120,8,2024-10-07T15:07:42.885033,94,False,5,2,True,False,True
pIlSkFC7,217,10,2024-10-07T15:07:42.885033,43,False,18,5,True,True,False
U7IWDawX,128,1,2024-10-07T15:07:42.885033,75,False,16,4,True,False,True
8XFii1Ns,29,16,2024-10-07T15:07:42.886033,93,False,12,9,True,False,False
F5gYihMC,99,20,2024-10-07T15:07:42.886033,74,False,16,0,False,True,True
yzPM6IRX,95,3,2024-10-07T15:07:42.886033,51,False,10,0,True,True,True
JPvK6py7,135,9,2024-10-07T15:07:42.886033,84,False,6,1,False,False,False
2w9I2Cyy,277,5,2024-10-07T15:07:42.886033,95,False,18,15,True,False,False
KkUogKPo,169,11,2024-10-07T15:07:42.886033,56,False,14,12,False,False,False
UMDEHj9Q,125,7,2024-10-07T15:07:42.886033,31,False,8,3,False,True,True
BijOXCoX,88,11,2024-10-07T15:07:42.886033,13,False,19,12,True,False,True
U3bi90WB,61,13,2024-10-07T15:07:42.886033,67,False,16,3,False,True,False
c6cU7OF4,192,3,2024-10-07T15:07:42.886033,79,False,10,5,False,False,True
snDiAGlf,23,19,2024-10-07T15:07:42.886033,16,False,14,5,True,False,False
sUISj47t,112,5,2024-10-07T15:07:42.886033,42,False,13,2,False,False,False
mrpuIG5d,160,10,2024-10-07T15:07:42.886033,50,False,10,8,False,True,True
lB6a3gQP,226,8,2024-10-07T15:07:42.886033,59,False,12,8,True,False,False
surwdxVc,219,11,2024-10-07T15:07:42.886033,73,False,19,1,True,False,True
UOJuNOIR,201,18,2024-10-07T15:07:42.886033,12,False,17,6,False,True,True
igsWlWef,146,13,2024-10-07T15:07:42.886033,20,False,19,2,True,True,False
egkevHFT,167,20,2024-10-07T15:07:42.886033,62,False,17,10,True,True,True
lB3zK6Uu,125,20,2024-10-07T15:07:42.886033,99,False,18,15,True,True,True
E1yMFQ39,115,19,2024-10-07T15:07:42.886033,75,False,14,0,False,True,True
l9qLASxs,159,14,2024-10-07T15:07:42.886033,33,False,20,11,False,False,True
g0FwAmMh,105,3,2024-10-07T15:07:42.887033,84,False,13,6,True,True,True
DjBeVQOg,291,4,2024-10-07T15:07:42.887033,85,False,10,9,True,False,False
kV0IYc8M,93,11,2024-10-07T15:07:42.887033,72,False,8,0,True,False,True
GD2skuGi,134,16,2024-10-07T15:07:42.887033,62,False,17,7,False,False,False
FO7hP3JO,62,11,2024-10-07T15:07:42.887033,84,False,10,2,False,True,False
DSt6ZYZn,158,7,2024-10-07T15:07:42.887033,0,False,17,15,True,True,True
diWNFqSU,172,16,2024-10-07T15:07:42.887033,0,False,13,1,False,False,False
aVD1fDfu,273,16,2024-10-07T15:07:42.887033,30,False,9,5,False,True,False
AGMTdGUy,256,3,2024-10-07T15:07:42.887033,92,False,14,11,False,True,False
iQgbZY9M,272,20,2024-10-07T15:07:42.887033,47,False,9,8,False,True,False
9wWKAlxk,223,17,2024-10-07T15:07:42.887033,49,False,10,6,True,True,False
LqJUjGgw,182,4,2024-10-07T15:07:42.887033,66,False,8,6,True,False,False
szyws5ni,175,3,2024-10-07T15:07:42.887033,37,False,16,2,False,True,True
DQ3w67Tw,277,1,2024-10-07T15:07:42.887033,89,False,13,8,True,False,True
4yXYwHfe,245,19,2024-10-07T15:07:42.887033,21,False,17,6,True,True,True
zWHrxN4h,231,2,2024-10-07T15:07:42.887033,56,False,7,5,False,False,True
ScV4bJ8H,134,19,2024-10-07T15:07:42.887033,46,False,6,3,True,False,False
ZFyE7VwC,27,8,2024-10-07T15:07:42.888033,18,False,17,11,True,False,True
YJ0LCSwB,23,3,2024-10-07T15:07:42.888033,6,False,17,12,True,False,True
vGE4COlM,45,1,2024-10-07T15:07:42.888033,12,False,8,0,True,True,True
zBAbGvS1,120,13,2024-10-07T15:07:42.888033,26,False,13,4,True,False,True
Bgm2kYtZ,294,10,2024-10-07T15:07:42.888033,10,False,15,2,True,False,True
4EWujhYG,33,2,2024-10-07T15:07:42.888033,65,False,13,4,False,False,False
BO5F0qhC,210,18,2024-10-07T15:07:42.888033,82,False,11,7,False,False,True
e2FCSqa8,105,15,2024-10-07T15:07:42.888033,88,False,13,1,True,True,False
7STpEG3W,233,8,2024-10-07T15:07:42.888033,23,False,17,6,True,True,False
IaDXJ6OK,251,6,2024-10-07T15:07:42.888033,33,False,5,3,True,False,True
bJyKTOkV,133,18,2024-10-07T15:07:42.888033,50,False,14,1,True,True,False
HFfVORtr,244,16,2024-10-07T15:07:42.888033,0,False,18,9,True,False,False
DmJkLTgW,141,15,2024-10-07T15:07:42.888033,74,False,8,7,False,True,True
byvyEJCg,191,6,2024-10-07T15:07:42.888033,59,False,8,2,False,True,False
SwFEv4Wg,41,6,2024-10-07T15:07:42.888033,53,False,14,3,False,False,True
pru3Ikka,181,20,2024-10-07T15:07:42.888033,61,False,10,9,True,False,True
Q1oAdBMp,28,13,2024-10-07T15:07:42.889033,12,False,17,3,False,False,False
Xf4HZgyJ,150,13,2024-10-07T15:07:42.889033,51,False,5,4,False,True,True
fQRc27Gi,140,18,2024-10-07T15:07:42.889033,97,False,9,0,False,False,True
LJbpJ9Pq,201,5,2024-10-07T15:07:42.889033,73,False,10,2,True,False,False
Y7bPcyQ0,83,18,2024-10-07T15:07:42.889033,39,False,10,5,False,False,True
QqLt1bNQ,205,2,2024-10-07T15:07:42.889033,57,False,8,5,True,False,True
i3YF1HOK,262,20,2024-10-07T15:07:42.889033,14,False,5,0,False,False,False
NuY0y3fK,64,11,2024-10-07T15:07:42.889033,17,False,17,5,False,True,False
F1ZvAosX,210,19,2024-10-07T15:07:42.889033,45,False,8,3,False,False,False
hAeBbl8D,144,14,2024-10-07T15:07:42.889033,73,False,10,1,True,False,False
PlPlwkhH,215,1,2024-10-07T15:07:42.889033,48,False,13,7,True,True,False
yfnS6QGt,108,10,2024-10-07T15:07:42.889033,36,False,9,8,True,True,True
J0gXxtwH,143,20,2024-10-07T15:07:42.889033,91,False,13,5,False,False,False
