feedbackId,courseId,userId,enrollmentId,overallSatisfaction,contentQuality,instructorEffectiveness,comments,createdAt
0cfoNN89,10,271,4S50B0vG,3,4,2,Could be better.,2024-10-07
Yw3DExND,4,184,PCI7JmWn,2,5,2,Great course!,2024-10-07
xkyfL4Ux,7,164,bkO4mlxh,1,3,3,Could be better.,2024-10-07
O46fqY47,17,28,7qdyjaer,1,5,3,Very informative.,2024-10-07
H7iT73NB,1,258,DyHbt5Fc,3,2,1,Very informative.,2024-10-07
U5Bfl0XG,6,34,XI0slhrM,3,2,4,Very informative.,2024-10-07
iKeT7X4V,12,111,bgcaiOz3,1,5,1,Great course!,2024-10-07
2nlaEeql,5,244,PtE3cj57,5,3,4,Great course!,2024-10-07
XSbYHlq3,17,73,OeztgldE,5,3,3,Very informative.,2024-10-07
ODQwm8ib,7,188,8aZeA3qL,2,2,4,Great course!,2024-10-07
90gcdP7j,20,222,LN6IBlHF,4,4,2,Great course!,2024-10-07
LLWJxBij,12,19,f5KjVVQT,5,4,5,Could be better.,2024-10-07
mHfbdXOW,11,245,XoESJdmW,5,1,1,Great course!,2024-10-07
0kRtH8at,1,64,Iz2u6j5v,1,5,3,Very informative.,2024-10-07
bDpBSnva,8,164,pSuLzBVz,5,3,2,Very informative.,2024-10-07
Afhd1iK4,10,299,2yPCYFwq,5,4,4,Very informative.,2024-10-07
rhvCOOfW,8,266,BWe7y5vm,1,5,4,Could be better.,2024-10-07
8iyO95LM,11,286,C8258dA6,1,3,1,Great course!,2024-10-07
jPw9Rci7,3,233,wRUv0EfV,5,4,1,Very informative.,2024-10-07
LVoFcaEP,18,24,rz1lQZLN,2,4,4,Could be better.,2024-10-07
d0b19ZNu,2,266,iHhB5wLB,3,3,2,Could be better.,2024-10-07
HnCrCzBl,6,202,D8QNnhrq,3,4,2,Great course!,2024-10-07
C2DHwJqs,20,286,6a58Tnob,3,1,2,Very informative.,2024-10-07
y3fGlwWC,5,300,Bm5RIj9F,1,1,1,Could be better.,2024-10-07
85lBsn8L,12,51,Yv6fk4QJ,5,2,1,Great course!,2024-10-07
T3Oifd2P,20,87,3KB5s0Pj,1,1,2,Great course!,2024-10-07
Gw44sWjS,10,152,EqDoNJKR,2,1,4,Could be better.,2024-10-07
pAKBYA9U,17,26,9BV2D1a3,3,4,4,Very informative.,2024-10-07
PhNinWUN,3,60,Au5ga1CQ,1,3,3,Great course!,2024-10-07
aCmaDzHF,18,106,tQqbiP08,1,3,5,Very informative.,2024-10-07
qU0nrqIU,1,11,bK1gEAC5,1,2,2,Could be better.,2024-10-07
3A7K7o8i,19,240,AAaWpV8I,5,1,5,Very informative.,2024-10-07
1zkEFo4E,14,174,QIIT0Q1n,4,1,3,Could be better.,2024-10-07
VgxuUi8K,1,148,wI6tM6yN,5,2,3,Very informative.,2024-10-07
snp4bCkW,11,50,TvI799qK,3,2,3,Very informative.,2024-10-07
BDzdUL9C,13,278,hkuxhp7f,5,4,3,Could be better.,2024-10-07
9Ur4KqwD,9,270,KT2bn783,1,2,5,Could be better.,2024-10-07
75jQ6BP3,12,136,BR4D1lDN,3,3,4,Very informative.,2024-10-07
Mvehja13,6,39,ABMsSFO8,2,4,1,Could be better.,2024-10-07
u1xWuvXH,5,47,6I8PeBFq,5,4,2,Very informative.,2024-10-07
6bLsYGug,20,265,GfV1oyBO,5,4,3,Could be better.,2024-10-07
b4CmqXQr,1,91,ZwyA7Riq,4,2,2,Could be better.,2024-10-07
OVoY54OS,6,159,7Ce8qp3G,1,1,3,Very informative.,2024-10-07
wJ8PK7DF,12,254,8LC41A7Y,2,2,3,Could be better.,2024-10-07
ly71xTRS,2,136,QYgGP7QP,2,2,5,Could be better.,2024-10-07
RQJ6z8Sb,2,216,RWXeoWLP,5,4,4,Very informative.,2024-10-07
NiXXVg2j,8,250,n3DLQsI7,1,4,2,Could be better.,2024-10-07
ahoFVJJz,11,278,j9Xo7KH1,2,2,3,Great course!,2024-10-07
VuFMsCt1,20,275,894FA3Em,2,3,4,Could be better.,2024-10-07
qDcFTcvC,3,117,CbJ2VYzY,2,5,5,Great course!,2024-10-07
rZTUNFxN,5,209,Kja2KBVb,1,2,1,Great course!,2024-10-07
RTdn3UhG,9,58,7fXGn1z0,3,2,1,Could be better.,2024-10-07
FU60gP0P,11,198,IGxGzg7r,2,3,4,Could be better.,2024-10-07
X5ga7AvD,12,60,nVhDUT9w,3,4,1,Very informative.,2024-10-07
3MkabLS1,12,100,YBGKfR0J,1,4,3,Very informative.,2024-10-07
HcdIHY7H,10,224,MmX2sRj7,3,5,2,Great course!,2024-10-07
pyhPOxse,18,226,BhMALCFI,3,4,1,Very informative.,2024-10-07
qwMTwYWn,8,110,L9WIvrWd,5,2,4,Could be better.,2024-10-07
PhSeD49k,3,157,n12qJBay,2,5,2,Could be better.,2024-10-07
